                2016                   0                   6                   2                  25                   8                  60                   6                  -1                 851                 0.0
                2016                  10                   5                   3                  21                  16                  26                   0                  50                 852             32670.0
                2016                  -1                   5                   2                  21                  12                  74                   5                  -1                 853                 0.0
                2016                  -1                  -1                  -1                  21                  12                  44                   0                  15                 854               363.0
                2016                   3                   2                   2                  21                  12                  31                   2                  40                 855             32670.0
                2016                  -1                  -1                  -1                  21                  11                  63                   3                  -1                 856                 0.0
                2016                   0                   3                   2                  21                  12                  72                   2                  -1                 857                 0.0
                2016                  -1                  -1                  -1                  21                  17                  25                   0                  56                 858                 0.0
                2016                  30                   4                   2                  36                  18                  35                   2                  40                 859             27225.0
                2016                  -1                  -1                  -1                  36                  13                  56                   0                  48                 860                 0.0
                2016                  10                   3                   2                  36                  13                  20                   0                  -1                 861                 0.0
                2016                  -1                  12                   4                  36                  12                  75                   0                  -1                 862                 0.0
                2016                  -1                  -1                  -1                  36                  16                  43                   2                  60                 863            101640.0
                2016                  15                   3                   2                  36                  16                  28                   0                  -1                 864              3993.0
                2016                   7                   3                   2                  36                  14                  68                   4                  -1                 865                 0.0
                2016                  -1                  -1                  -1                  36                  16                  61                   0                  35                 866             32670.0
                2016                   5                   2                   2                  36                  15                  46                   0                  40                 867             23595.0
                2016                  -1                  -1                  -1                  36                  18                  53                   0                  40                 868             49005.0
                2016                  -1                  98                   3                  36                  13                  79                   4                  -1                 869                 0.0
                2016                  -1                  -1                  -1                  36                  16                  35                   0                  45                 870             27225.0
                2016                  20                   2                   3                 198                  18                  70                   3                  -1                 871                 0.0
                2016                   3                   4                   2                 198                  12                  59                   3                  -1                 872                 0.0
                2016                 999                  -1                  -1                 198                  99                  54                   9                  -1                 873                 0.0
                2016                  -1                  -1                  -1                 198                   9                  47                   3                  -1                 874                 0.0
                2016                  40                   0                   4                 198                  13                  22                   0                  40                 875             17242.5
                2016                  -1                  10                   2                 198                  15                  65                   1                  -1                 876                 0.0
                2016                  -1                  -1                  -1                 198                  13                  81                   2                  -1                 877                 0.0
                2016                  15                   3                   2                 198                  19                  74                   6                  -1                 878                 0.0
                2016                   2                   1                   2                 198                  17                  77                   4                  -1                 879                 0.0
                2016                   4                  10                   2                  46                  13                  22                   0                  28                 880             19965.0
                2016                  10                   1                   2                  46                  17                  54                   2                  40                 881             11797.5
                2016                   0                   2                   8                  46                  16                  48                   2                  16                 882             19965.0
                2016                  15                   6                   2                  46                  16                  43                   0                  40                 883             72600.0
                2016                  -1                  -1                  -1                  46                  15                  27                   0                  45                 884             19965.0
                2016                   5                   0                   2                  46                  16                  30                   0                  40                 885        189211.45584
                2016                  -1                  -1                  -1                  46                  20                  52                   3                  -1                 886        189211.45584
                2016                  30                   2                   8                  46                  14                  55                   1                  40                 887              4719.0
                2016                  -1                  -1                  -1                  46                  16                  40                   2                  55                 888        189211.45584
                2016                  25                   2                   2                  46                  15                  51                   3                  30                 889             27225.0
                2016                  10                   2                   2                  70                  14                  21                   0                  38                 890              6534.0
                2016                  10                   1                   2                  70                  12                  29                   0                  36                 891             15427.5
                2016                  -1                  12                   4                  70                  12                  83                   7                  -1                 892                 0.0
                2016                   5                   8                   5                  70                  15                  81                   5                  -1                 893                 0.0
                2016                  -1                  -1                  -1                  70                  20                  66                   2                  -1                 894                 0.0
                2016                   0                   3                   2                  70                  16                  72                   2                  -1                 895                 0.0
                2016                  -1                   6                   2                  70                  12                  78                   2                  -1                 896                 0.0
                2016                  -1                   3                   2                  70                  12                  80                   2                  -1                 897                 0.0
                2016                   6                   2                   2                  70                  14                  60                   2                  -1                 898                 0.0
                2016                  15                   1                   0                 609                  14                  24                   0                   6                 899             13612.5
                2016                  10                   0                   3                 609                  18                  81                   2                  50                 900             15427.5
                2016                  15                   2                   2                 609                  16                  33                   0                  60                 901             39930.0
                2016                  -1                   5                   2                  11                   8                  89                   1                  -1                 902                 0.0
                2016                  65                   1                   2                  11                  13                  23                   1                  65                 903             27225.0
                2016                  -1                  -1                  -1                   4                  13                  22                   0                  34                 904                 0.0
                2016                  14                   1                   2                  11                  13                  31                   3                  -1                 905             32670.0
                2016                  10                   0                   2                  11                  10                  34                   3                  -1                 906                 0.0
                2016                   7                   5                   2                  11                  11                  87                   3                  -1                 907                 0.0
                2016                   8                   1                   2                  11                  12                  47                   0                  55                 908             72600.0
                2016                  -1                  -1                  -1                  11                  12                  35                   0                  45                 909             49005.0
                2016                  -1                   3                   3                  11                   9                  76                   5                  -1                 910                 0.0
                2016                  -1                  -1                  -1                  49                  10                  44                   5                  -1                 911                 0.0
                2016                  15                   1                   3                  49                  16                  27                   0                  -1                 912             23595.0
                2016                  10                   1                   2                  49                  13                  19                   0                  33                 913              1452.0
                2016                  20                   0                   2                  49                  17                  39                   2                  50                 914                 0.0
                2016                   5                   3                   2                  49                  20                  58                   3                  -1                 915                 0.0
                2016                  -1                  -1                  -1                  49                  12                  42                   6                  70                 916             27225.0
                2016                   0                   4                   3                  49                  12                  71                   3                  -1                 917                 0.0
                2016                  -1                  -1                  -1                  49                  13                  43                   5                  32                 918                 0.0
                2016                  -1                  -1                  -1                 118                  14                  30                   1                  -1                 919             23595.0
                2016                   7                   3                   8                 118                  18                  51                   2                  40                 920             32670.0
                2016                  -1                  -1                  -1                 118                  12                  39                   1                  45                 921             59895.0
                2016                  15                   3                   3                 118                  12                  27                   2                  -1                 922                 0.0
                2016                  20                   8                   4                 118                  17                  66                   4                  -1                 923                 0.0
                2016                   3                   3                   2                 118                  16                  60                   3                  80                 924             87120.0
                2016                  35                   1                   4                 118                  12                  19                   0                  -1                 925              8167.5
                2016                  30                   3                   3                 118                  12                  30                   1                  89                 926             23595.0
                2016                  -1                  -1                  -1                 118                  14                  37                   2                  40                 927             32670.0
                2016                  -1                  -1                  -1                  32                  12                  50                   2                  50                 928             32670.0
                2016                   8                   8                   4                  32                  13                  35                   3                  55                 929              2541.0
                2016                   6                   3                   2                  32                  20                  44                   0                  40                 930             72600.0
                2016                  -1                  -1                  -1                  32                  12                  70                   7                  -1                 931                 0.0
                2016                  20                   1                   7                  32                  11                  20                   0                  30                 932                 0.0
                2016                  -1                  -1                  -1                  32                   9                  33                   5                  -1                 933                 0.0
                2016                  10                   3                   4                  32                  12                  51                   4                  50                 934             39930.0
                2016                  -1                  -1                  -1                  32                   9                  62                   3                  -1                 935                 0.0
                2016                   4                  14                   2                 439                  13                  46                   3                  -1                 936                 0.0
                2016                  -1                  -1                  -1                 439                  12                  47                   2                  48                 937             19965.0
                2016                  15                   1                   8                 439                  17                  56                   0                  45                 938             39930.0
                2016                  15                   2                   3                 439                  18                  27                   0                  40                 939              6534.0
                2016                   5                   1                   4                1446                  17                  27                   0                  50                 940             19965.0
                2016                  15                   0                   4                1446                  17                  40                   2                  50                 941             39930.0
                2016                   1                   2                   4                1446                  14                  32                   1                  40                 942                 0.0
                2016                  -1                  -1                  -1                1446                  16                  63                   0                  -1                 943             87120.0
                2016                   1                   2                   3                1446                  16                  38                   5                  36                 944             32670.0
                2016                  -1                  -1                  -1                   1                  13                  35                   2                  10                 945              1452.0
                2016                  -1                   7                   2                   1                  10                  79                   5                  -1                 946                 0.0
                2016                  -1                  -1                  -1                   1                  12                  47                   8                  -1                 947                 0.0
                2016                  -1                  -1                  -1                   1                  14                  43                   6                  40                 948             27225.0
                2016                  20                   1                   2                   1                  14                  44                   0                  40                 949                 0.0
                2016                  -1                   7                   8                   1                   8                  34                   7                  -1                 950                 0.0
                2016                  -1                  -1                  -1                   1                  13                  43                   0                  37                 951              1452.0
                2016                  40                   1                   5                 285                  12                  28                   2                  -1                 952                 0.0
                2016                  -1                  -1                  -1                 285                  16                  44                   2                  70                 953                 0.0
                2016                   4                   8                   2                 285                  14                  54                   2                  60                 954             19965.0
                2016                  -1                  -1                  -1                 285                  12                  79                   3                  -1                 955                 0.0
                2016                  -1                   1                   4                 285                  12                  59                   4                  -1                 956                 0.0
                2016                  -1                   5                   4                 285                  12                  28                   1                  22                 957             11797.5
                2016                  -1                  -1                  -1                 285                  12                  52                   9                  -1                 958                 0.0
                2016                  -1                   1                   2                 285                  12                  63                   0                  -1                 959                 0.0
                2016                  -1                   5                   5                 285                  12                  30                   0                  -1                 960                 0.0
                2016                  -1                  -1                  -1                 285                  12                  24                   1                  -1                 961                 0.0
                2016                  40                   1                   2                 285                  12                  29                   1                  40                 962             19965.0
                2016                   1                   1                   3                 285                  12                  46                   3                  -1                 963             32670.0
                2016                  14                   4                   2                   9                  12                  73                   4                   7                 964              1452.0
                2016                  -1                  -1                  -1                   9                  12                  57                   3                  -1                 965             23595.0
                2016                  10                   1                   2                   9                  12                  20                   0                  33                 966              4719.0
                2016                   6                   3                   2                   9                  16                  51                   2                  36                 967                 0.0
                2016                   1                   2                   7                   9                  15                  43                   4                  40                 968             11797.5
                2016                  -1                  -1                  -1                   9                  16                  65                   2                  52                 969             59895.0
                2016                  12                   2                   2                  64                  14                  28                   1                  -1                 970              3993.0
                2016                  -1                  -1                  -1                  64                  15                  25                   0                  -1                 971                 0.0
                2016                  -1                  -1                  -1                  64                  10                  40                   0                  -1                 972                 0.0
                2016                  -1                   3                   2                  64                  12                  56                   3                  -1                 973                 0.0
                2016                   0                   1                   8                  64                  19                  34                   3                  40                 974                 0.0
                2016                  18                   0                   2                  64                  13                  27                   0                   8                 975              2541.0
                2016                  -1                  -1                  -1                  64                  14                  59                   1                  60                 976             39930.0
                2016                   5                   7                   3                   1                  12                  25                   2                  12                 977                 0.0
                2016                  -1                   3                   3                   1                  16                  56                   3                  30                 978              3267.0
                2016                  -1                   1                   2                   1                  12                  61                   2                  -1                 979                 0.0
                2016                  20                   2                   2                   4                  12                  56                   2                  40                 980             19965.0
                2016                   0                   1                   2                 144                  14                  46                   1                  32                 981             11797.5
                2016                  -1                  -1                  -1                 144                  19                  35                   2                  40                 982                 0.0
                2016                  80                   2                   2                 144                  16                  31                   0                  45                 983             15427.5
                2016                  -1                  -1                  -1                 144                  12                  57                   4                  -1                 984                 0.0
                2016                  25                   0                   4                 144                  13                  50                   1                  50                 985             72600.0
                2016                  -1                  -1                  -1                 144                  13                  25                   0                  -1                 986             17242.5
                2016                  -1                  -1                  -1                 144                  16                  59                   3                  40                 987              9982.5
                2016                  -1                  -1                  -1                1307                  14                  73                   1                  -1                 988                 0.0
                2016                   0                   5                   2                1307                  12                  60                   2                  -1                 989             32670.0
                2016                  -1                   1                   3                1307                  12                  66                   2                  -1                 990                 0.0
                2016                  -1                  -1                  -1                1307                   6                  84                   8                  -1                 991                 0.0
                2016                   2                   3                   3                1307                  11                  57                   3                  40                 992              8167.5
                2016                  35                   6                   2                1307                  12                  68                   3                  -1                 993                 0.0
                2016                  80                   2                   4                1307                  12                  35                   0                  40                 994             27225.0
                2016                  -1                  -1                  -1                1307                  16                  28                   0                  -1                 995                 0.0
                2016                   1                   1                   8                1307                  17                  35                   1                  -1                 996                 0.0
                2016                  10                   1                   2                1307                  17                  42                   0                  35                 997            101640.0
                2016                   6                   4                   2                  93                  12                  38                   2                  -1                 998             13612.5
                2016                  -1                  -1                  -1                  93                   8                  69                   5                  40                 999             39930.0
                2016                   1                   3                   2                  93                  12                  68                   3                  -1                1000                 0.0
                2016                  -1                  -1                  -1                  93                  14                  44                   0                  40                1001             27225.0
                2016                  10                   5                   2                  93                  16                  67                   2                  -1                1002                 0.0
                2016                   4                   1                   3                  93                  12                  28                   1                  40                1003              2541.0
                2016                   3                   1                   3                  93                  20                  45                   3                   5                1004             49005.0
                2016                   5                   3                   2                 325                  16                  62                   0                  42                1005                 0.0
                2016                  20                   5                   3                 325                  18                  68                   2                  -1                1006                 0.0
                2016                  -1                  -1                  -1                 325                  17                  34                   1                   8                1007             39930.0
                2016                  10                   2                   2                 325                  19                  32                   1                  60                1008             39930.0
                2016                   0                   0                   2                 325                  11                  24                   0                  50                1009             23595.0
                2016                  20                   1                   2                 325                  20                  31                   2                  -1                1010             32670.0
                2016                  50                   1                   2                 325                  16                  32                   1                  -1                1011             32670.0
                2016                  -1                  -1                  -1                 325                  12                  22                   0                  35                1012             13612.5
                2016                  10                   0                   2                 325                  15                  25                   0                  57                1013              5445.0
                2016                   3                   5                   3                 325                  16                  34                   0                  -1                1014             11797.5
                2016                  -1                  -1                  -1                 325                  12                  35                   2                  -1                1015               363.0
                2016                   4                   1                   1                 600                  15                  60                   3                  40                1016             32670.0
                2016                  14                   4                   8                 600                  12                  64                   0                  70                1017             49005.0
                2016                  -1                  -1                  -1                 600                  12                  26                   1                  40                1018             23595.0
                2016                  85                   0                   2                 600                  10                  30                   1                  42                1019             15427.5
                2016                  -1                  -1                  -1                 600                  18                  63                   4                  55                1020             49005.0
                2016                   5                   1                   3                 600                  17                  46                   2                  72                1021                 0.0
                2016                 168                   5                   2                 600                  14                  24                   0                  36                1022              3267.0
                2016                   1                   0                   3                 600                  14                  32                   1                  40                1023              1452.0
                2016                  -1                  -1                  -1                 600                  17                  61                   0                  37                1024             11797.5
                2016                   3                   1                   2                 600                  19                  57                   2                  45                1025             59895.0
                2016                  14                   2                   1                 600                  18                  40                   0                  -1                1026             49005.0
                2016                  35                   5                   3                  32                  17                  42                   0                  40                1027             15427.5
                2016                   2                   1                   2                  32                  16                  64                   2                  46                1028             23595.0
                2016                   5                   0                   3                  32                  16                  50                   0                  16                1029                 0.0
                2016                  -1                  -1                  -1                  32                  20                  41                   1                  44                1030             72600.0
                2016                  10                   1                   8                  32                  20                  58                   2                  40                1031              6534.0
                2016                   4                   3                   2                  32                  13                  71                   4                  -1                1032                 0.0
                2016                   8                   2                   2                  32                  18                  58                   2                  50                1033             87120.0
                2016                  15                   1                   3                  32                  16                  55                   5                  40                1034             59895.0
                2016                  -1                  -1                  -1                   1                  17                  65                   2                  40                1035             49005.0
                2016                  40                   1                   2                   1                  17                  27                   2                  60                1036            116160.0
                2016                  -1                  -1                  -1                   1                  19                  43                   2                  70                1037              9982.5
                2016                  16                   0                   2                   1                  16                  29                   0                  35                1038             11797.5
                2016                   2                   2                   2                   1                  16                  56                   2                  30                1039             19965.0
                2016                   0                   2                   8                   1                  20                  67                   3                  -1                1040                 0.0
                2016                   4                   0                   2                   1                  13                  21                   0                  83                1041                 0.0
                2016                   1                   5                   2                   1                  12                  69                   2                  50                1042             23595.0
                2016                   8                   3                   8                  12                  16                  62                   0                  -1                1043                 0.0
                2016                  -1                  -1                  -1                  12                  12                  23                   0                  38                1044              9982.5
                2016                   0                   1                   2                  12                  16                  43                   1                  43                1045             59895.0
                2016                  -1                  -1                  -1                  12                  14                  46                   1                  52                1046             32670.0
                2016                   2                   1                   2                  12                  16                  34                   1                  40                1047             39930.0
                2016                  60                   1                   8                  12                  19                  40                   2                  50                1048             72600.0
                2016                   6                   4                   3                  12                  16                  56                   2                  -1                1049                 0.0
                2016                  -1                  -1                  -1                  12                  16                  25                   0                  60                1050             32670.0
                2016                  -1                  -1                  -1                  14                  12                  77                   2                  -1                1051                 0.0
                2016                  60                   1                   2                  14                  17                  30                   0                  30                1052              3267.0
                2016                   0                   7                   2                  14                  15                  70                   1                  -1                1053             15427.5
                2016                  -1                  -1                  -1                  14                  13                  70                   0                  -1                1054                 0.0
